2016/8/2,20:48:38,42583.3671064815,4.38
2016/8/2,20:48:39,42583.3671180556,6.25
2016/8/2,20:48:40,42583.3671296296,7.31
2016/8/2,20:48:41,42583.3671412037,3.13
2016/8/2,20:48:42,42583.3671527778,2
2016/8/2,20:48:43,42583.3671643519,0.5
2016/8/2,20:48:44,42583.3671759259,1.19
2016/8/2,20:48:45,42583.3671875,4.63
2016/8/2,20:48:46,42583.3671990741,4.5
2016/8/2,20:48:47,42583.3672106482,0.75
2016/8/2,20:48:48,42583.3672222222,0.88
2016/8/2,20:48:49,42583.3672337963,1.5
2016/8/2,20:48:50,42583.3672453704,2.44
2016/8/2,20:48:51,42583.3672569445,359.19
2016/8/2,20:48:52,42583.3672685185,357.25
2016/8/2,20:48:54,42583.3672916667,12.63
2016/8/2,20:48:55,42583.3673032407,8.94
2016/8/2,20:48:56,42583.3673148148,9.75
2016/8/2,20:48:57,42583.3673263889,9.56
2016/8/2,20:48:58,42583.367337963,9.88
