0.20, 26.80, 92.35
0.20, 27.00, 92.35
0.20, 27.20, 92.35
0.20, 27.40, 92.35
0.20, 27.60, 92.35
0.20, 27.80, 92.35
0.20, 28.00, 92.35
0.20, 28.20, 92.38
0.20, 28.40, 92.38
0.20, 28.60, 92.38
0.20, 28.80, 92.35
0.20, 29.00, 92.35
0.20, 29.20, 92.35
0.20, 29.40, 92.33
0.20, 29.60, 92.33
0.20, 29.80, 92.33
0.20, 30.00, 92.29
0.20, 30.20, 92.20
0.20, 30.40, 92.20
0.20, 30.60, 92.20
0.20, 30.80, 92.20
0.20, 31.00, 91.62
0.20, 31.20, 91.62
0.20, 31.40, 91.62
0.20, 31.60, 91.62
0.20, 31.80, 91.62
0.20, 32.00, 91.62
0.20, 32.20, 97.89
0.20, 32.40, 97.89
0.20, 32.60, 97.89
0.20, 32.80, 97.89
0.20, 33.00, 97.89
0.20, 33.20, 97.89
0.20, 33.40, 97.89
0.20, 33.60, 97.89
0.20, 33.80, 97.89
0.20, 34.00, 97.89
0.20, 34.20, 97.89
0.20, 34.40, 97.89
0.20, 34.60, 97.89
0.20, 34.80, 97.89
0.20, 35.00, 97.89
0.20, 35.20, 97.89
0.20, 35.40, 97.89
0.20, 35.60, 97.89
0.20, 35.80, 97.89
0.20, 36.00, 97.89
0.20, 36.20, 97.89
0.20, 36.40, 97.89
0.20, 36.60, 97.89
0.20, 36.80, 97.89
0.20, 37.00, 97.89
0.20, 37.20, 97.89
0.20, 37.40, 97.62
0.20, 37.60, 97.62
0.20, 37.80, 97.62
0.20, 38.00, 97.62
0.20, 38.20, 97.62
0.20, 38.40, 97.62
0.20, 38.60, 97.62
0.20, 38.80, 97.62
0.20, 39.00, 97.62
0.20, 39.20, 97.62
0.20, 39.40, 97.62
0.20, 39.60, 97.62
0.20, 39.80, 97.62
0.20, 40.00, 97.62
0.20, 40.20, 97.62
0.20, 40.40, 97.62
0.20, 40.60, 97.62
0.20, 40.80, 97.62
0.20, 41.00, 97.62
0.20, 41.20, 97.62
0.20, 41.40, 97.62
0.20, 41.60, 87.49
0.20, 41.80, 87.49
0.20, 42.00, 87.49
0.20, 42.20, 87.49
0.20, 42.40, 87.49
0.20, 42.60, 87.49
0.20, 42.80, 87.49
0.20, 43.00, 87.49
0.20, 43.20, 87.49
0.20, 43.40, 87.49
0.20, 43.60, 87.49
0.20, 43.80, 87.49
0.20, 44.00, 87.30
